,sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
7218,S007219,CUST01854,P010,Projector,Electronics,45000,5,2021-02-09,225000,39,Male,North,Corporate,0,15,2023-01-13,"Met expectations, nothing special.",Neutral
7219,S007220,CUST00480,P005,Printer,Electronics,15000,5,2023-03-15,75000,26,Female,East,Consumer,1,9,2023-02-23,"Great product, very satisfied.",Positive
7220,S007221,CUST00506,P008,Headphones,Electronics,3000,2,2022-07-17,6000,63,Male,East,Corporate,0,31,2023-06-25,"Terrible experience, will not buy again.",Negative
7221,S007222,CUST01269,P005,Printer,Electronics,15000,2,2023-04-28,30000,32,Female,West,Consumer,1,34,2023-02-08,"Terrible experience, will not buy again.",Negative
7222,S007223,CUST01309,P002,Smartphone,Electronics,25000,4,2022-11-03,100000,40,Male,West,Small Business,0,29,2023-09-16,Too expensive for the features offered.,Negative
7223,S007224,CUST00065,P004,Desk,Furniture,12000,3,2020-05-02,36000,54,Male,West,Corporate,0,23,2023-01-29,Too expensive for the features offered.,Negative
7224,S007225,CUST01994,P004,Desk,Furniture,12000,3,2020-09-11,36000,38,Female,East,Consumer,1,7,2023-06-01,"Terrible experience, will not buy again.",Negative
7225,S007226,CUST01762,P001,Laptop,Electronics,70000,2,2022-05-20,140000,55,Male,East,Consumer,0,41,2023-09-18,Excellent customer service.,Positive
7226,S007227,CUST00779,P009,Monitor,Electronics,12000,1,2020-06-05,12000,32,Male,East,Consumer,0,24,2023-04-08,Highly recommend to others.,Positive
7227,S007228,CUST01308,P004,Desk,Furniture,12000,1,2022-05-14,12000,47,Female,East,Consumer,0,47,2023-05-01,Too expensive for the features offered.,Negative
7228,S007229,CUST01091,P002,Smartphone,Electronics,25000,2,2020-10-30,50000,52,Female,South,Consumer,1,39,2023-02-09,Excellent customer service.,Positive
7229,S007230,CUST01104,P008,Headphones,Electronics,3000,1,2023-12-04,3000,43,Female,West,Small Business,1,58,2023-01-24,"Worth the price, happy with the purchase.",Positive
7230,S007231,CUST01665,P006,Notebook,Office Supplies,100,5,2020-01-03,500,59,Male,North,Corporate,1,35,2023-09-09,Easy to use and reliable.,Neutral
7231,S007232,CUST00096,P010,Projector,Electronics,45000,2,2022-12-11,90000,61,Female,South,Consumer,0,26,2023-05-16,"Terrible experience, will not buy again.",Negative
7232,S007233,CUST00475,P010,Projector,Electronics,45000,1,2020-11-17,45000,47,Male,South,Consumer,0,40,2023-02-15,Highly recommend to others.,Positive
7233,S007234,CUST00794,P010,Projector,Electronics,45000,2,2023-10-15,90000,63,Male,West,Consumer,0,16,2023-02-06,Highly recommend to others.,Positive
7234,S007235,CUST01591,P005,Printer,Electronics,15000,1,2021-01-08,15000,22,Female,South,Consumer,0,57,2023-01-06,Product quality could be better.,Neutral
7235,S007236,CUST01425,P007,Pen Pack,Office Supplies,50,3,2020-05-21,150,62,Male,North,Corporate,0,37,2023-01-28,"Met expectations, nothing special.",Neutral
7236,S007237,CUST00671,P003,Office Chair,Furniture,8000,1,2022-10-11,8000,31,Female,West,Corporate,0,8,2023-03-21,"Met expectations, nothing special.",Neutral
7237,S007238,CUST01427,P006,Notebook,Office Supplies,100,5,2020-08-25,500,29,Male,North,Corporate,0,26,2023-10-30,Product quality could be better.,Neutral
7238,S007239,CUST01286,P009,Monitor,Electronics,12000,4,2021-03-23,48000,28,Male,East,Corporate,0,56,2023-01-04,"Terrible experience, will not buy again.",Negative
7239,S007240,CUST00661,P008,Headphones,Electronics,3000,2,2022-10-30,6000,19,Female,North,Small Business,0,31,2023-07-27,Too expensive for the features offered.,Negative
7240,S007241,CUST01961,P009,Monitor,Electronics,12000,5,2023-05-11,60000,51,Male,East,Corporate,0,41,2023-12-11,"Delivery was late, not happy.",Positive
7241,S007242,CUST00281,P010,Projector,Electronics,45000,2,2021-08-21,90000,27,Male,East,Small Business,0,32,2023-11-13,Excellent customer service.,Positive
7242,S007243,CUST01321,P009,Monitor,Electronics,12000,1,2022-07-30,12000,35,Male,East,Consumer,0,8,2023-06-28,"Terrible experience, will not buy again.",Negative
7243,S007244,CUST01021,P008,Headphones,Electronics,3000,1,2023-08-31,3000,25,Male,North,Corporate,0,27,2023-04-28,"Met expectations, nothing special.",Neutral
7244,S007245,CUST00170,P001,Laptop,Electronics,70000,3,2021-05-06,210000,25,Female,West,Small Business,0,17,2023-08-18,Easy to use and reliable.,Neutral
7245,S007246,CUST00074,P010,Projector,Electronics,45000,5,2021-05-28,225000,25,Female,North,Corporate,1,53,2023-05-23,Easy to use and reliable.,Neutral
7246,S007247,CUST00038,P001,Laptop,Electronics,70000,2,2021-03-08,140000,23,Male,West,Corporate,0,30,2023-02-08,Easy to use and reliable.,Neutral
7247,S007248,CUST00804,P008,Headphones,Electronics,3000,2,2021-06-08,6000,45,Male,North,Consumer,0,31,2023-01-21,"Terrible experience, will not buy again.",Negative
7248,S007249,CUST01278,P008,Headphones,Electronics,3000,3,2022-08-26,9000,28,Male,West,Small Business,0,31,2023-05-27,Easy to use and reliable.,Neutral
7249,S007250,CUST01151,P003,Office Chair,Furniture,8000,1,2020-05-30,8000,44,Male,South,Corporate,0,40,2023-06-26,"Met expectations, nothing special.",Neutral
7250,S007251,CUST00352,P008,Headphones,Electronics,3000,2,2020-06-16,6000,42,Female,North,Corporate,0,4,2023-11-22,"Met expectations, nothing special.",Neutral
7251,S007252,CUST01488,P004,Desk,Furniture,12000,4,2020-05-17,48000,38,Male,North,Consumer,0,1,2023-11-06,Highly recommend to others.,Positive
7252,S007253,CUST01908,P007,Pen Pack,Office Supplies,50,2,2022-06-03,100,55,Female,West,Small Business,0,10,2023-02-11,Highly recommend to others.,Positive
7253,S007254,CUST01633,P005,Printer,Electronics,15000,5,2020-05-24,75000,60,Female,North,Consumer,1,4,2023-10-16,"Great product, very satisfied.",Positive
7254,S007255,CUST00147,P003,Office Chair,Furniture,8000,1,2022-09-26,8000,27,Female,West,Small Business,0,41,2023-10-12,"Worth the price, happy with the purchase.",Positive
7255,S007256,CUST01063,P002,Smartphone,Electronics,25000,1,2022-09-05,25000,22,Male,East,Corporate,0,31,2023-08-20,"Worth the price, happy with the purchase.",Positive
7256,S007257,CUST01657,P001,Laptop,Electronics,70000,5,2020-12-08,350000,43,Male,West,Small Business,0,53,2023-03-02,Product quality could be better.,Neutral
7257,S007258,CUST00304,P007,Pen Pack,Office Supplies,50,2,2022-08-05,100,43,Female,South,Consumer,0,20,2023-03-07,"Worth the price, happy with the purchase.",Positive
7258,S007259,CUST00754,P010,Projector,Electronics,45000,3,2020-03-07,135000,51,Male,West,Small Business,0,6,2023-08-01,"Terrible experience, will not buy again.",Negative
7259,S007260,CUST01491,P005,Printer,Electronics,15000,5,2020-11-09,75000,29,Male,South,Consumer,0,56,2023-09-17,Easy to use and reliable.,Neutral
7260,S007261,CUST01916,P001,Laptop,Electronics,70000,2,2022-10-13,140000,58,Male,South,Consumer,0,10,2023-07-02,"Met expectations, nothing special.",Neutral
7261,S007262,CUST00498,P005,Printer,Electronics,15000,5,2022-10-01,75000,38,Female,East,Small Business,0,51,2023-04-13,"Worth the price, happy with the purchase.",Positive
7262,S007263,CUST01773,P008,Headphones,Electronics,3000,5,2020-02-19,15000,26,Female,East,Small Business,0,46,2023-11-03,Product quality could be better.,Neutral
7263,S007264,CUST00915,P003,Office Chair,Furniture,8000,4,2023-02-25,32000,56,Male,South,Consumer,0,58,2023-04-02,"Terrible experience, will not buy again.",Negative
7264,S007265,CUST00927,P001,Laptop,Electronics,70000,2,2020-04-30,140000,54,Female,East,Small Business,1,38,2023-05-11,"Terrible experience, will not buy again.",Negative
7265,S007266,CUST00021,P007,Pen Pack,Office Supplies,50,1,2021-03-21,50,56,Female,West,Corporate,0,37,2023-04-18,"Worth the price, happy with the purchase.",Positive
7266,S007267,CUST00194,P009,Monitor,Electronics,12000,3,2021-03-14,36000,46,Female,North,Corporate,0,34,2023-05-13,"Terrible experience, will not buy again.",Negative
7267,S007268,CUST00672,P008,Headphones,Electronics,3000,2,2022-06-04,6000,45,Female,South,Small Business,1,17,2023-07-08,"Delivery was late, not happy.",Positive
7268,S007269,CUST00813,P001,Laptop,Electronics,70000,1,2023-12-29,70000,19,Male,North,Consumer,0,45,2023-04-02,"Great product, very satisfied.",Positive
7269,S007270,CUST00173,P010,Projector,Electronics,45000,1,2021-08-26,45000,43,Female,East,Corporate,0,54,2023-04-08,Easy to use and reliable.,Neutral
7270,S007271,CUST01815,P007,Pen Pack,Office Supplies,50,5,2020-02-01,250,52,Female,West,Small Business,0,29,2023-07-26,Easy to use and reliable.,Neutral
7271,S007272,CUST00995,P001,Laptop,Electronics,70000,5,2023-05-06,350000,18,Female,West,Consumer,0,27,2023-03-15,"Great product, very satisfied.",Positive
7272,S007273,CUST01261,P005,Printer,Electronics,15000,3,2020-11-07,45000,31,Male,East,Consumer,0,55,2023-06-04,"Met expectations, nothing special.",Neutral
7273,S007274,CUST00907,P006,Notebook,Office Supplies,100,3,2020-09-09,300,50,Female,West,Consumer,1,18,2023-01-08,"Delivery was late, not happy.",Positive
7274,S007275,CUST01118,P003,Office Chair,Furniture,8000,1,2022-12-23,8000,32,Female,West,Small Business,0,33,2023-11-03,"Met expectations, nothing special.",Neutral
7275,S007276,CUST01381,P010,Projector,Electronics,45000,4,2021-04-04,180000,59,Male,South,Consumer,0,38,2023-02-07,Easy to use and reliable.,Neutral
7276,S007277,CUST00750,P002,Smartphone,Electronics,25000,5,2021-08-14,125000,28,Female,East,Corporate,0,41,2023-02-12,"Great product, very satisfied.",Positive
7277,S007278,CUST01925,P003,Office Chair,Furniture,8000,1,2023-03-01,8000,58,Male,North,Consumer,1,43,2023-05-06,Easy to use and reliable.,Neutral
7278,S007279,CUST01828,P003,Office Chair,Furniture,8000,3,2020-12-13,24000,33,Male,East,Consumer,0,15,2023-04-02,"Met expectations, nothing special.",Neutral
7279,S007280,CUST00142,P007,Pen Pack,Office Supplies,50,2,2023-02-20,100,24,Male,North,Corporate,1,34,2023-06-13,"Worth the price, happy with the purchase.",Positive
7280,S007281,CUST01087,P006,Notebook,Office Supplies,100,3,2020-01-04,300,42,Female,East,Corporate,0,38,2023-12-04,"Delivery was late, not happy.",Positive
7281,S007282,CUST00676,P001,Laptop,Electronics,70000,5,2020-10-13,350000,34,Male,North,Corporate,1,49,2023-11-27,Product quality could be better.,Neutral
7282,S007283,CUST01496,P009,Monitor,Electronics,12000,1,2022-04-06,12000,60,Male,West,Corporate,1,11,2023-12-27,Easy to use and reliable.,Neutral
7283,S007284,CUST00326,P002,Smartphone,Electronics,25000,3,2021-08-18,75000,39,Male,North,Small Business,1,14,2023-03-24,Product quality could be better.,Neutral
7284,S007285,CUST00393,P009,Monitor,Electronics,12000,2,2022-07-02,24000,54,Male,East,Consumer,0,37,2023-07-03,Easy to use and reliable.,Neutral
7285,S007286,CUST01818,P004,Desk,Furniture,12000,2,2021-06-04,24000,31,Male,West,Small Business,0,20,2023-09-14,"Worth the price, happy with the purchase.",Positive
7286,S007287,CUST00047,P006,Notebook,Office Supplies,100,1,2020-02-11,100,60,Male,North,Corporate,0,19,2023-12-15,"Met expectations, nothing special.",Neutral
7287,S007288,CUST01266,P009,Monitor,Electronics,12000,1,2023-08-03,12000,50,Female,South,Consumer,0,25,2023-07-09,"Great product, very satisfied.",Positive
7288,S007289,CUST00838,P010,Projector,Electronics,45000,4,2021-07-28,180000,31,Female,South,Consumer,1,8,2023-09-14,Excellent customer service.,Positive
7289,S007290,CUST00244,P007,Pen Pack,Office Supplies,50,1,2023-03-23,50,49,Male,South,Small Business,1,56,2023-11-20,"Met expectations, nothing special.",Neutral
7290,S007291,CUST01918,P003,Office Chair,Furniture,8000,5,2020-08-10,40000,54,Female,South,Corporate,0,9,2023-08-19,"Met expectations, nothing special.",Neutral
7291,S007292,CUST01760,P007,Pen Pack,Office Supplies,50,2,2023-12-12,100,35,Male,West,Small Business,1,20,2023-01-28,"Great product, very satisfied.",Positive
7292,S007293,CUST01671,P002,Smartphone,Electronics,25000,2,2023-08-27,50000,36,Female,West,Corporate,0,23,2023-02-22,Too expensive for the features offered.,Negative
7293,S007294,CUST00134,P009,Monitor,Electronics,12000,4,2023-01-07,48000,47,Female,South,Corporate,0,15,2023-12-14,Easy to use and reliable.,Neutral
7294,S007295,CUST00649,P009,Monitor,Electronics,12000,3,2023-07-24,36000,33,Female,West,Corporate,0,28,2023-07-23,"Great product, very satisfied.",Positive
7295,S007296,CUST00727,P008,Headphones,Electronics,3000,1,2023-10-18,3000,27,Female,South,Consumer,0,55,2023-09-11,Easy to use and reliable.,Neutral
7296,S007297,CUST01994,P004,Desk,Furniture,12000,2,2022-06-05,24000,38,Female,East,Consumer,1,7,2023-06-01,Excellent customer service.,Positive
7297,S007298,CUST00233,P009,Monitor,Electronics,12000,5,2021-02-18,60000,41,Female,East,Small Business,0,19,2023-08-24,Highly recommend to others.,Positive
7298,S007299,CUST00561,P005,Printer,Electronics,15000,4,2020-10-12,60000,37,Female,North,Consumer,0,41,2023-04-21,"Great product, very satisfied.",Positive
7299,S007300,CUST01524,P005,Printer,Electronics,15000,2,2021-09-28,30000,32,Female,North,Small Business,0,32,2023-05-21,Excellent customer service.,Positive
7300,S007301,CUST00884,P005,Printer,Electronics,15000,1,2021-03-08,15000,56,Female,East,Consumer,0,51,2023-03-23,Too expensive for the features offered.,Negative
7301,S007302,CUST00977,P001,Laptop,Electronics,70000,3,2022-04-03,210000,34,Female,West,Small Business,0,50,2023-04-02,Excellent customer service.,Positive
7302,S007303,CUST00134,P009,Monitor,Electronics,12000,5,2022-05-20,60000,47,Female,South,Corporate,0,15,2023-12-14,"Great product, very satisfied.",Positive
7303,S007304,CUST00699,P004,Desk,Furniture,12000,4,2020-11-12,48000,58,Female,West,Consumer,0,41,2023-06-18,"Met expectations, nothing special.",Neutral
7304,S007305,CUST01789,P007,Pen Pack,Office Supplies,50,1,2021-11-12,50,43,Female,North,Small Business,0,29,2023-09-30,"Terrible experience, will not buy again.",Negative
7305,S007306,CUST01801,P002,Smartphone,Electronics,25000,5,2022-08-06,125000,32,Male,West,Corporate,0,21,2023-11-17,"Worth the price, happy with the purchase.",Positive
7306,S007307,CUST01915,P007,Pen Pack,Office Supplies,50,2,2023-08-25,100,18,Female,North,Consumer,0,9,2023-11-07,Easy to use and reliable.,Neutral
7307,S007308,CUST01551,P009,Monitor,Electronics,12000,5,2023-05-14,60000,50,Female,North,Corporate,0,54,2023-06-11,Product quality could be better.,Neutral
7308,S007309,CUST00425,P001,Laptop,Electronics,70000,1,2021-07-21,70000,33,Female,West,Consumer,0,43,2023-08-10,"Delivery was late, not happy.",Positive
7309,S007310,CUST00186,P002,Smartphone,Electronics,25000,5,2021-10-30,125000,47,Male,South,Consumer,1,47,2023-09-11,"Terrible experience, will not buy again.",Negative
7310,S007311,CUST01014,P004,Desk,Furniture,12000,2,2021-11-14,24000,42,Female,West,Corporate,1,53,2023-06-30,"Met expectations, nothing special.",Neutral
7311,S007312,CUST01119,P010,Projector,Electronics,45000,1,2020-01-17,45000,51,Male,East,Consumer,0,37,2023-08-05,Too expensive for the features offered.,Negative
7312,S007313,CUST00596,P001,Laptop,Electronics,70000,2,2022-09-25,140000,21,Male,West,Corporate,0,11,2023-10-23,Product quality could be better.,Neutral
7313,S007314,CUST00817,P009,Monitor,Electronics,12000,2,2023-12-14,24000,62,Female,North,Corporate,0,51,2023-04-23,"Met expectations, nothing special.",Neutral
7314,S007315,CUST00776,P010,Projector,Electronics,45000,1,2020-03-02,45000,38,Male,East,Small Business,0,21,2023-02-15,Excellent customer service.,Positive
7315,S007316,CUST00350,P005,Printer,Electronics,15000,3,2021-11-12,45000,52,Male,East,Consumer,0,40,2023-05-20,Excellent customer service.,Positive
7316,S007317,CUST00536,P008,Headphones,Electronics,3000,5,2023-02-10,15000,21,Male,West,Consumer,0,29,2023-08-04,"Great product, very satisfied.",Positive
7317,S007318,CUST01463,P004,Desk,Furniture,12000,1,2021-09-07,12000,57,Male,South,Consumer,0,59,2023-01-18,"Terrible experience, will not buy again.",Negative
7318,S007319,CUST01823,P001,Laptop,Electronics,70000,1,2022-04-22,70000,64,Female,East,Corporate,1,52,2023-12-11,Easy to use and reliable.,Neutral
7319,S007320,CUST00803,P009,Monitor,Electronics,12000,2,2023-04-27,24000,47,Male,South,Corporate,0,57,2023-06-24,"Great product, very satisfied.",Positive
7320,S007321,CUST00236,P003,Office Chair,Furniture,8000,3,2022-11-16,24000,64,Female,East,Consumer,1,41,2023-02-04,"Terrible experience, will not buy again.",Negative
7321,S007322,CUST01313,P010,Projector,Electronics,45000,2,2020-11-29,90000,60,Female,East,Small Business,1,22,2023-03-20,Excellent customer service.,Positive
7322,S007323,CUST01584,P001,Laptop,Electronics,70000,2,2020-10-10,140000,29,Male,West,Small Business,0,6,2023-10-25,Too expensive for the features offered.,Negative
7323,S007324,CUST01652,P008,Headphones,Electronics,3000,3,2023-01-12,9000,20,Male,East,Corporate,0,22,2023-08-05,Highly recommend to others.,Positive
7324,S007325,CUST00295,P005,Printer,Electronics,15000,4,2023-09-05,60000,36,Female,East,Consumer,1,37,2023-04-11,"Met expectations, nothing special.",Neutral
7325,S007326,CUST00454,P007,Pen Pack,Office Supplies,50,4,2022-08-30,200,52,Male,West,Small Business,0,7,2023-11-26,"Worth the price, happy with the purchase.",Positive
7326,S007327,CUST01180,P005,Printer,Electronics,15000,2,2023-03-15,30000,36,Female,West,Consumer,0,45,2023-01-07,"Worth the price, happy with the purchase.",Positive
7327,S007328,CUST00853,P006,Notebook,Office Supplies,100,1,2022-04-24,100,31,Male,North,Small Business,0,33,2023-10-15,"Delivery was late, not happy.",Positive
7328,S007329,CUST01628,P003,Office Chair,Furniture,8000,3,2020-09-14,24000,60,Male,West,Corporate,0,7,2023-09-08,Excellent customer service.,Positive
7329,S007330,CUST00947,P004,Desk,Furniture,12000,1,2020-10-06,12000,34,Female,East,Corporate,1,41,2023-03-26,Product quality could be better.,Neutral
